0	0
0.05	0.012500000000000002
0.1	0.04990625000000001
0.15000000000000002	0.11203195312500003
0.2	0.19869171347656253
0.25	0.30970152562548836
0.3	0.44487876418329725
0.35	0.6040421734519226
0.39999999999999997	0.7870118571510332
0.44999999999999996	0.9936092682224005
0.49999999999999994	1.2236571987107325
0.5499999999999999	1.4769797697204021
0.6	1.7534024214474992
0.65	2.052751903286643
0.7000000000000001	2.3748562640119935
0.7500000000000001	2.7195448420319037
0.8000000000000002	3.0866482557166646
0.8500000000000002	3.4759983937987897
0.9000000000000002	3.887428405845299
0.9500000000000003	4.32077269280146
1.0000000000000002	4.775866897605448
1.0500000000000003	5.252547895873408
1.1000000000000003	5.7506537866543574
1.1500000000000004	6.27002388325445
1.2000000000000004	6.810498704130041
1.2500000000000004	7.371919963849066
1.3000000000000005	7.954130564120198
1.3500000000000005	8.556974584889296
1.4000000000000006	9.180297275502626
1.4500000000000006	9.823945045936355
